run_name,model_family,model_name,train_lang,test_lang,setting,input_variant,seed,n_train,n_test,n_params,accuracy,macro_precision,macro_recall,macro_f1,sarcasm_precision,sarcasm_recall,sarcasm_f1,train_time_s,best_val_macro_f1,num_heads,num_layers,pos_encoding,llm_model,provider,prompt_version,latency_s,latency_per_item_s
EN->EN__majority_floor__context_utterance__seed13,baseline,majority_floor,EN,EN,EN->EN,context_utterance,13,483,207,0.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.4975845410628019,1.0,0.6645161290322581,,,,,,,,,,
EN->EN__tfidf_logreg__context_utterance__seed13,classical,tfidf_logreg,EN,EN,EN->EN,context_utterance,13,483,207,16531.0,0.6280193236714976,0.6293478260869565,0.6277539208364451,0.6267650158061117,0.6413043478260869,0.5728155339805825,0.6051282051282051,0.5881,,,,,,,,,
EN->EN__tfidf_svm__context_utterance__seed13,classical,tfidf_svm,EN,EN,EN->EN,context_utterance,13,483,207,16531.0,0.5990338164251208,0.5990654205607476,0.5989544436146378,0.598884038008078,0.6,0.5825242718446602,0.5911330049261084,0.0579,,,,,,,,,
EN->EN__text_cnn__context_utterance__seed13,cnn_rnn,text_cnn,EN,EN,EN->EN,context_utterance,13,410,207,640194.0,0.5942028985507246,0.6012121212121213,0.5935399551904406,0.5860788421253094,0.6266666666666667,0.4563106796116505,0.5280898876404494,2.09,0.6198649951783992,,,,,,,,
EN->EN__bigru__context_utterance__seed13,cnn_rnn,bigru,EN,EN,EN->EN,context_utterance,13,410,207,616066.0,0.6521739130434783,0.6785714285714286,0.6512322628827483,0.6379712397979014,0.746031746031746,0.4563106796116505,0.5662650602409639,1.43,0.5944444444444444,,,,,,,,
EN->EN__single_head_attn__context_utterance__seed13,scratch_transformer,single_head_attn,EN,EN,EN->EN,context_utterance,13,410,207,591106.0,0.5120772946859904,0.5120448179271708,0.5120425690814041,0.5120317423269927,0.5098039215686274,0.5048543689320388,0.5073170731707317,0.6,0.4834576400841461,,,,,,,,
EN->EN__multi_head_attn__context_utterance__seed13,scratch_transformer,multi_head_attn,EN,EN,EN->EN,context_utterance,13,410,207,607618.0,0.5410628019323671,0.5893540161495963,0.5392550410754294,0.46511627906976744,0.6538461538461539,0.1650485436893204,0.26356589147286824,0.69,0.44696969696969696,4.0,,,,,,,
EN->EN__tr_enc_L2_sin__context_utterance__seed13,scratch_transformer,tr_enc_L2_sin,EN,EN,EN->EN,context_utterance,13,410,207,806530.0,0.6521739130434783,0.6658658760989573,0.651465646004481,0.6441940412528648,0.7123287671232876,0.5048543689320388,0.5909090909090909,1.11,0.5137147335423198,4.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads1__context_utterance__seed13,scratch_transformer,abl_heads1,EN,EN,EN->EN,context_utterance,13,410,207,806530.0,0.6280193236714976,0.6343996062992125,0.627473861090366,0.6229508196721312,0.6625,0.5145631067961165,0.5792349726775956,1.04,0.5709247648902821,1.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads2__context_utterance__seed13,scratch_transformer,abl_heads2,EN,EN,EN->EN,context_utterance,13,410,207,806530.0,0.6473429951690821,0.6615740740740741,0.6466112770724421,0.6387089061566049,0.7083333333333334,0.49514563106796117,0.5828571428571429,1.1,0.5635486981677917,2.0,2.0,sinusoidal,,,,,
EN->EN__abl_layers1__context_utterance__seed13,scratch_transformer,abl_layers1,EN,EN,EN->EN,context_utterance,13,410,207,674050.0,0.6231884057971014,0.626808100289296,0.6227595220313666,0.6199868198079458,0.6470588235294118,0.5339805825242718,0.5851063829787234,1.72,0.5709247648902821,4.0,1.0,sinusoidal,,,,,
EN->EN__abl_layers4__context_utterance__seed13,scratch_transformer,abl_layers4,EN,EN,EN->EN,context_utterance,13,410,207,1071490.0,0.5845410628019324,0.592947390223695,0.5837845407020165,0.5737068965517242,0.6197183098591549,0.42718446601941745,0.5057471264367817,4.79,0.5875706214689265,4.0,4.0,sinusoidal,,,,,
EN->EN__abl_pos_learn__context_utterance__seed13,scratch_transformer,abl_pos_learn,EN,EN,EN->EN,context_utterance,13,410,207,831106.0,0.5507246376811594,0.5528447444551592,0.5511575802837939,0.5473015873015873,0.5409836065573771,0.6407766990291263,0.5866666666666667,2.4,0.588963963963964,4.0,2.0,learnable,,,,,
EN->EN__abl_pos_none__context_utterance__seed13,scratch_transformer,abl_pos_none,EN,EN,EN->EN,context_utterance,13,410,207,806530.0,0.5603864734299517,0.6023391812865497,0.5588125466766243,0.5072073250490516,0.6666666666666666,0.23300970873786409,0.34532374100719426,1.09,0.5120320855614974,4.0,2.0,none,,,,,
EN->EN__distilbert_multi__context_utterance__seed13,transformer,distilbert_multi,EN,EN,EN->EN,context_utterance,13,483,207,135326210.0,0.6811594202898551,0.6846153846153846,0.6814787154592981,0.6798969072164949,0.6581196581196581,0.7475728155339806,0.7,6.33,,,,,,,,,
EN->EN__mbert__context_utterance__seed13,transformer,mbert,EN,EN,EN->EN,context_utterance,13,483,207,177854978.0,0.7004830917874396,0.7005602240896358,0.700522778192681,0.7004761015683345,0.6952380952380952,0.7087378640776699,0.7019230769230769,9.97,,,,,,,,,
EN->EN__xlmr_base__context_utterance__seed13,transformer,xlmr_base,EN,EN,EN->EN,context_utterance,13,483,207,278045186.0,0.6714975845410628,0.6780023319082782,0.6710231516056759,0.6680814940577249,0.7108433734939759,0.5728155339805825,0.6344086021505376,10.55,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed13,baseline,majority_floor,TL,TL,TL->TL,context_utterance,13,483,207,0.0,0.5024154589371981,0.25120772946859904,0.5,0.33440514469453375,0.5024154589371981,1.0,0.6688102893890675,,,,,,,,,,
EN->TL__tfidf_logreg__context_utterance__seed13,classical,tfidf_logreg,EN,TL,EN->TL,context_utterance,13,483,207,16531.0,0.5458937198067633,0.5494786342261296,0.5451829723674384,0.5354755538579068,0.5373134328358209,0.6923076923076923,0.6050420168067226,0.3625,,,,,,,,,
EN->TL__tfidf_svm__context_utterance__seed13,classical,tfidf_svm,EN,TL,EN->TL,context_utterance,13,483,207,16531.0,0.5652173913043478,0.5661778708817368,0.5648805078416729,0.5629222972972974,0.559322033898305,0.6346153846153846,0.5945945945945946,0.0776,,,,,,,,,
EN->TL__text_cnn__context_utterance__seed13,cnn_rnn,text_cnn,EN,TL,EN->TL,context_utterance,13,410,207,640194.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,0.99,0.6198649951783992,,,,,,,,
EN->TL__bigru__context_utterance__seed13,cnn_rnn,bigru,EN,TL,EN->TL,context_utterance,13,410,207,616066.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,1.39,0.5944444444444444,,,,,,,,
EN->TL__single_head_attn__context_utterance__seed13,scratch_transformer,single_head_attn,EN,TL,EN->TL,context_utterance,13,410,207,591106.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,0.43,0.4834576400841461,,,,,,,,
EN->TL__multi_head_attn__context_utterance__seed13,scratch_transformer,multi_head_attn,EN,TL,EN->TL,context_utterance,13,410,207,607618.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,0.72,0.44696969696969696,4.0,,,,,,,
EN->TL__tr_enc_L2_sin__context_utterance__seed13,scratch_transformer,tr_enc_L2_sin,EN,TL,EN->TL,context_utterance,13,410,207,806530.0,0.48792270531400966,0.46482329842931935,0.48996452576549665,0.37806122448979596,0.4375,0.0673076923076923,0.11666666666666667,1.18,0.5137147335423198,4.0,2.0,sinusoidal,,,,,
EN->TL__distilbert_multi__context_utterance__seed13,transformer,distilbert_multi,EN,TL,EN->TL,context_utterance,13,483,207,135326210.0,0.5748792270531401,0.5803518187239117,0.5754761015683346,0.5685865858279652,0.6025641025641025,0.4519230769230769,0.5164835164835165,5.66,,,,,,,,,
EN->TL__mbert__context_utterance__seed13,transformer,mbert,EN,TL,EN->TL,context_utterance,13,483,207,177854978.0,0.6280193236714976,0.6280339805825244,0.6280339805825244,0.6280193236714976,0.6310679611650486,0.625,0.6280193236714976,9.96,,,,,,,,,
EN->TL__xlmr_base__context_utterance__seed13,transformer,xlmr_base,EN,TL,EN->TL,context_utterance,13,483,207,278045186.0,0.5797101449275363,0.6133540372670807,0.5783700522778192,0.5439027478789413,0.5527950310559007,0.8557692307692307,0.6716981132075471,10.55,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed13,baseline,majority_floor,TL,TL,TL->TL,context_utterance,13,483,207,0.0,0.5024154589371981,0.25120772946859904,0.5,0.33440514469453375,0.5024154589371981,1.0,0.6688102893890675,,,,,,,,,,
TL->TL__tfidf_logreg__context_utterance__seed13,classical,tfidf_logreg,TL,TL,TL->TL,context_utterance,13,483,207,17240.0,0.5942028985507246,0.5968659594985535,0.5937733383121733,0.5907550367162493,0.5819672131147541,0.6826923076923077,0.6283185840707964,0.3448,,,,,,,,,
TL->TL__tfidf_svm__context_utterance__seed13,classical,tfidf_svm,TL,TL,TL->TL,context_utterance,13,483,207,17240.0,0.5893719806763285,0.5905982905982906,0.5890589992531741,0.5874850538062973,0.5811965811965812,0.6538461538461539,0.6153846153846154,0.0653,,,,,,,,,
TL->TL__text_cnn__context_utterance__seed13,cnn_rnn,text_cnn,TL,TL,TL->TL,context_utterance,13,410,207,653250.0,0.5893719806763285,0.5898781630740393,0.5895257654966393,0.5890266974984234,0.5979381443298969,0.5576923076923077,0.5771144278606966,1.47,0.6157894736842104,,,,,,,,
TL->TL__bigru__context_utterance__seed13,cnn_rnn,bigru,TL,TL,TL->TL,context_utterance,13,410,207,629122.0,0.5507246376811594,0.5592880978865407,0.5497572815533981,0.5314348302300109,0.5379310344827586,0.75,0.6265060240963856,0.41,0.5191040843214756,,,,,,,,
TL->TL__single_head_attn__context_utterance__seed13,scratch_transformer,single_head_attn,TL,TL,TL->TL,context_utterance,13,410,207,604162.0,0.5748792270531401,0.596728742955158,0.5737023898431666,0.5474060822898033,0.551948051948052,0.8173076923076923,0.6589147286821705,0.62,0.5591272160529904,,,,,,,,
TL->TL__multi_head_attn__context_utterance__seed13,scratch_transformer,multi_head_attn,TL,TL,TL->TL,context_utterance,13,410,207,620674.0,0.5942028985507246,0.594392523364486,0.594286781179985,0.5941176470588235,0.6,0.5769230769230769,0.5882352941176471,1.21,0.5476056338028169,4.0,,,,,,,
TL->TL__tr_enc_L2_sin__context_utterance__seed13,scratch_transformer,tr_enc_L2_sin,TL,TL,TL->TL,context_utterance,13,410,207,819586.0,0.5990338164251208,0.5990654205607476,0.5989544436146378,0.598884038008078,0.5981308411214953,0.6153846153846154,0.6066350710900474,1.86,0.6157894736842104,4.0,2.0,sinusoidal,,,,,
TL->TL__distilbert_multi__context_utterance__seed13,transformer,distilbert_multi,TL,TL,TL->TL,context_utterance,13,483,207,135326210.0,0.6473429951690821,0.6562313655336911,0.6467513069454818,0.6416901809214426,0.6201550387596899,0.7692307692307693,0.6866952789699571,5.66,,,,,,,,,
TL->TL__mbert__context_utterance__seed13,transformer,mbert,TL,TL,TL->TL,context_utterance,13,483,207,177854978.0,0.5700483091787439,0.5701475807958154,0.5701082897684839,0.5700081689812113,0.5742574257425742,0.5576923076923077,0.5658536585365853,9.99,,,,,,,,,
TL->TL__xlmr_base__context_utterance__seed13,transformer,xlmr_base,TL,TL,TL->TL,context_utterance,13,483,207,278045186.0,0.5024154589371981,0.25120772946859904,0.5,0.33440514469453375,0.5024154589371981,1.0,0.6688102893890675,10.62,,,,,,,,,
TL->TL__tagalog_roberta__context_utterance__seed13,transformer,tagalog_roberta,TL,TL,TL->TL,context_utterance,13,483,207,109083650.0,0.6376811594202898,0.6459451401311866,0.6370892457057505,0.6318734735494274,0.6124031007751938,0.7596153846153846,0.6781115879828327,10.17,,,,,,,,,
EN->EN__majority_floor__context_utterance__seed21,baseline,majority_floor,EN,EN,EN->EN,context_utterance,21,483,207,0.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,,,,,,,,,,
EN->EN__tfidf_logreg__context_utterance__seed21,classical,tfidf_logreg,EN,EN,EN->EN,context_utterance,21,483,207,16689.0,0.6618357487922706,0.6816475495307612,0.662621359223301,0.6530172413793104,0.7428571428571429,0.5,0.5977011494252874,0.2244,,,,,,,,,
EN->EN__tfidf_svm__context_utterance__seed21,classical,tfidf_svm,EN,EN,EN->EN,context_utterance,21,483,207,16689.0,0.6570048309178744,0.6706060606060606,0.6576736370425691,0.6506121478663973,0.72,0.5192307692307693,0.6033519553072626,0.0765,,,,,,,,,
EN->EN__text_cnn__context_utterance__seed21,cnn_rnn,text_cnn,EN,EN,EN->EN,context_utterance,21,410,207,654274.0,0.6714975845410628,0.6758021390374331,0.6718633308439134,0.6697635135135136,0.7045454545454546,0.5961538461538461,0.6458333333333334,0.71,0.6128787878787879,,,,,,,,
EN->EN__bigru__context_utterance__seed21,cnn_rnn,bigru,EN,EN,EN->EN,context_utterance,21,410,207,630146.0,0.5652173913043478,0.5907006369426752,0.5664675130694548,0.5347152847152847,0.64,0.3076923076923077,0.4155844155844156,0.8,0.5220949263502455,,,,,,,,
EN->EN__single_head_attn__context_utterance__seed21,scratch_transformer,single_head_attn,EN,EN,EN->EN,context_utterance,21,410,207,605186.0,0.5169082125603864,0.5595238095238095,0.5189040328603436,0.4189310577139007,0.6111111111111112,0.10576923076923077,0.18032786885245902,0.42,0.5020902090209021,,,,,,,,
EN->EN__multi_head_attn__context_utterance__seed21,scratch_transformer,multi_head_attn,EN,EN,EN->EN,context_utterance,21,410,207,621698.0,0.5845410628019324,0.6085028382213813,0.5856516056758775,0.5619586614173229,0.6607142857142857,0.3557692307692308,0.4625,0.6,0.5297906602254429,4.0,,,,,,,
EN->EN__tr_enc_L2_sin__context_utterance__seed21,scratch_transformer,tr_enc_L2_sin,EN,EN,EN->EN,context_utterance,21,410,207,820610.0,0.6086956521739131,0.6093955940500848,0.6084764749813294,0.6077802989543615,0.6017699115044248,0.6538461538461539,0.6267281105990783,1.4,0.5609022556390977,4.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads1__context_utterance__seed21,scratch_transformer,abl_heads1,EN,EN,EN->EN,context_utterance,21,410,207,820610.0,0.5797101449275363,0.5801780693533272,0.5798637042569081,0.5793567374395627,0.5876288659793815,0.5480769230769231,0.5671641791044776,1.36,0.5609022556390977,1.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads2__context_utterance__seed21,scratch_transformer,abl_heads2,EN,EN,EN->EN,context_utterance,21,410,207,820610.0,0.6038647342995169,0.6038669904726321,0.6038088125466766,0.6037815126050421,0.6037735849056604,0.6153846153846154,0.6095238095238096,1.41,0.5595776772247361,2.0,2.0,sinusoidal,,,,,
EN->EN__abl_layers1__context_utterance__seed21,scratch_transformer,abl_layers1,EN,EN,EN->EN,context_utterance,21,410,207,688130.0,0.5410628019323671,0.5554398431756922,0.5422423450336071,0.5126273265756276,0.5849056603773585,0.2980769230769231,0.39490445859872614,0.76,0.4963532426572048,4.0,1.0,sinusoidal,,,,,
EN->EN__abl_layers4__context_utterance__seed21,scratch_transformer,abl_layers4,EN,EN,EN->EN,context_utterance,21,410,207,1085570.0,0.4782608695652174,0.47748047990858883,0.47792195668409265,0.47550675675675674,0.4830508474576271,0.5480769230769231,0.5135135135135135,1.63,0.5201877934272301,4.0,4.0,sinusoidal,,,,,
EN->EN__abl_pos_learn__context_utterance__seed21,scratch_transformer,abl_pos_learn,EN,EN,EN->EN,context_utterance,21,410,207,845186.0,0.5362318840579711,0.5392069171138939,0.53682785660941,0.5293671845395983,0.5512820512820513,0.41346153846153844,0.4725274725274725,1.01,0.5478521478521479,4.0,2.0,learnable,,,,,
EN->EN__abl_pos_none__context_utterance__seed21,scratch_transformer,abl_pos_none,EN,EN,EN->EN,context_utterance,21,410,207,820610.0,0.5555555555555556,0.5580720092915215,0.5560119492158327,0.5517793259273207,0.5714285714285714,0.46153846153846156,0.5106382978723404,1.38,0.5826981707317074,4.0,2.0,none,,,,,
EN->EN__distilbert_multi__context_utterance__seed21,transformer,distilbert_multi,EN,EN,EN->EN,context_utterance,21,483,207,135326210.0,0.5942028985507246,0.6302547770700637,0.5954536967886482,0.5657342657342658,0.7,0.33653846153846156,0.45454545454545453,5.65,,,,,,,,,
EN->EN__mbert__context_utterance__seed21,transformer,mbert,EN,EN,EN->EN,context_utterance,21,483,207,177854978.0,0.6763285024154589,0.6764898187932,0.6763909634055265,0.6762982845139456,0.6831683168316832,0.6634615384615384,0.6731707317073171,10.03,,,,,,,,,
EN->EN__xlmr_base__context_utterance__seed21,transformer,xlmr_base,EN,EN,EN->EN,context_utterance,21,483,207,278045186.0,0.5507246376811594,0.6963541666666666,0.5527912621359223,0.4516165788349238,0.8666666666666667,0.125,0.2184873949579832,11.07,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed21,baseline,majority_floor,TL,TL,TL->TL,context_utterance,21,483,207,0.0,0.46859903381642515,0.23429951690821257,0.5,0.3190789473684211,0.0,0.0,0.0,,,,,,,,,,
EN->TL__tfidf_logreg__context_utterance__seed21,classical,tfidf_logreg,EN,TL,EN->TL,context_utterance,21,483,207,16689.0,0.5942028985507246,0.5949360341151386,0.5834582942830365,0.5759024390243903,0.5928571428571429,0.7545454545454545,0.664,0.2518,,,,,,,,,
EN->TL__tfidf_svm__context_utterance__seed21,classical,tfidf_svm,EN,TL,EN->TL,context_utterance,21,483,207,16689.0,0.5990338164251208,0.5964954163483576,0.5947047797563262,0.5944529682520949,0.6134453781512605,0.6636363636363637,0.6375545851528385,0.0729,,,,,,,,,
EN->TL__text_cnn__context_utterance__seed21,cnn_rnn,text_cnn,EN,TL,EN->TL,context_utterance,21,410,207,654274.0,0.45410628019323673,0.44999999999999996,0.4772258669165886,0.3836201217423384,0.4444444444444444,0.10909090909090909,0.17518248175182483,0.7,0.6128787878787879,,,,,,,,
EN->TL__bigru__context_utterance__seed21,cnn_rnn,bigru,EN,TL,EN->TL,context_utterance,21,410,207,630146.0,0.47342995169082125,0.48703703703703705,0.49114339268978446,0.4379623863494831,0.5111111111111111,0.20909090909090908,0.2967741935483871,0.8,0.5220949263502455,,,,,,,,
EN->TL__single_head_attn__context_utterance__seed21,scratch_transformer,single_head_attn,EN,TL,EN->TL,context_utterance,21,410,207,605186.0,0.47342995169082125,0.7354368932038835,0.5045454545454545,0.32914102221032915,1.0,0.00909090909090909,0.018018018018018018,0.42,0.5020902090209021,,,,,,,,
EN->TL__multi_head_attn__context_utterance__seed21,scratch_transformer,multi_head_attn,EN,TL,EN->TL,context_utterance,21,410,207,621698.0,0.47342995169082125,0.7354368932038835,0.5045454545454545,0.32914102221032915,1.0,0.00909090909090909,0.018018018018018018,0.6,0.5297906602254429,4.0,,,,,,,
EN->TL__tr_enc_L2_sin__context_utterance__seed21,scratch_transformer,tr_enc_L2_sin,EN,TL,EN->TL,context_utterance,21,410,207,820610.0,0.42995169082125606,0.4075,0.4514526710402999,0.36759527754763877,0.375,0.10909090909090909,0.16901408450704225,1.41,0.5609022556390977,4.0,2.0,sinusoidal,,,,,
EN->TL__distilbert_multi__context_utterance__seed21,transformer,distilbert_multi,EN,TL,EN->TL,context_utterance,21,483,207,135326210.0,0.42995169082125606,0.4137426900584795,0.45023430178069357,0.3757411572275608,0.3888888888888889,0.12727272727272726,0.1917808219178082,6.01,,,,,,,,,
EN->TL__mbert__context_utterance__seed21,transformer,mbert,EN,TL,EN->TL,context_utterance,21,483,207,177854978.0,0.5893719806763285,0.6294642857142857,0.5679475164011246,0.5214198286413708,0.5714285714285714,0.9090909090909091,0.7017543859649122,10.23,,,,,,,,,
EN->TL__xlmr_base__context_utterance__seed21,transformer,xlmr_base,EN,TL,EN->TL,context_utterance,21,483,207,278045186.0,0.46859903381642515,0.482620320855615,0.49390815370196817,0.383261105092091,0.5,0.09090909090909091,0.15384615384615385,10.81,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed21,baseline,majority_floor,TL,TL,TL->TL,context_utterance,21,483,207,0.0,0.46859903381642515,0.23429951690821257,0.5,0.3190789473684211,0.0,0.0,0.0,,,,,,,,,,
TL->TL__tfidf_logreg__context_utterance__seed21,classical,tfidf_logreg,TL,TL,TL->TL,context_utterance,21,483,207,17359.0,0.6231884057971014,0.6217450446949087,0.6174320524835989,0.6166666666666667,0.6290322580645161,0.7090909090909091,0.6666666666666666,0.3166,,,,,,,,,
TL->TL__tfidf_svm__context_utterance__seed21,classical,tfidf_svm,TL,TL,TL->TL,context_utterance,21,483,207,17359.0,0.6328502415458938,0.631436837029894,0.6277413308341143,0.6274156877605154,0.639344262295082,0.7090909090909091,0.6724137931034483,0.0716,,,,,,,,,
TL->TL__text_cnn__context_utterance__seed21,cnn_rnn,text_cnn,TL,TL,TL->TL,context_utterance,21,410,207,670146.0,0.5652173913043478,0.5726023448010763,0.5708059981255857,0.5639861449166823,0.6162790697674418,0.4818181818181818,0.5408163265306123,0.63,0.5201877934272301,,,,,,,,
TL->TL__bigru__context_utterance__seed21,cnn_rnn,bigru,TL,TL,TL->TL,context_utterance,21,410,207,646018.0,0.5990338164251208,0.5985994397759103,0.5989690721649484,0.5984340306182073,0.6285714285714286,0.6,0.6139534883720931,0.9,0.588963963963964,,,,,,,,
TL->TL__single_head_attn__context_utterance__seed21,scratch_transformer,single_head_attn,TL,TL,TL->TL,context_utterance,21,410,207,621058.0,0.5555555555555556,0.5566822429906542,0.5568416119962512,0.5554621848739496,0.59,0.5363636363636364,0.5619047619047619,0.73,0.5465838509316769,,,,,,,,
TL->TL__multi_head_attn__context_utterance__seed21,scratch_transformer,multi_head_attn,TL,TL,TL->TL,context_utterance,21,410,207,637570.0,0.5797101449275363,0.6279218019549511,0.5564198687910028,0.4968569273321599,0.56353591160221,0.9272727272727272,0.7010309278350515,0.5,0.43784378437843785,4.0,,,,,,,
TL->TL__tr_enc_L2_sin__context_utterance__seed21,scratch_transformer,tr_enc_L2_sin,TL,TL,TL->TL,context_utterance,21,410,207,836482.0,0.5603864734299517,0.5881428250617561,0.5735707591377694,0.5466753303010613,0.6557377049180327,0.36363636363636365,0.4678362573099415,1.7,0.6402523161837177,4.0,2.0,sinusoidal,,,,,
TL->TL__distilbert_multi__context_utterance__seed21,transformer,distilbert_multi,TL,TL,TL->TL,context_utterance,21,483,207,135326210.0,0.5990338164251208,0.6067528735632184,0.6044517338331772,0.5980958618915062,0.6551724137931034,0.5181818181818182,0.5786802030456852,5.79,,,,,,,,,
TL->TL__mbert__context_utterance__seed21,transformer,mbert,TL,TL,TL->TL,context_utterance,21,483,207,177854978.0,0.6280193236714976,0.6264076576576576,0.6262417994376757,0.6263099899186458,0.6486486486486487,0.6545454545454545,0.6515837104072398,10.36,,,,,,,,,
TL->TL__xlmr_base__context_utterance__seed21,transformer,xlmr_base,TL,TL,TL->TL,context_utterance,21,483,207,278045186.0,0.5700483091787439,0.5997642039074781,0.5832708528584817,0.5566385098548841,0.6721311475409836,0.37272727272727274,0.47953216374269003,10.71,,,,,,,,,
TL->TL__tagalog_roberta__context_utterance__seed21,transformer,tagalog_roberta,TL,TL,TL->TL,context_utterance,21,483,207,109083650.0,0.6618357487922706,0.6639674218311178,0.6641518275538894,0.66182785660941,0.7040816326530612,0.6272727272727273,0.6634615384615384,9.89,,,,,,,,,
EN->EN__majority_floor__context_utterance__seed42,baseline,majority_floor,EN,EN,EN->EN,context_utterance,42,483,207,0.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.4975845410628019,1.0,0.6645161290322581,,,,,,,,,,
EN->EN__tfidf_logreg__context_utterance__seed42,classical,tfidf_logreg,EN,EN,EN->EN,context_utterance,42,483,207,16478.0,0.6908212560386473,0.6942963245096172,0.6904873039581777,0.6891891891891891,0.7191011235955056,0.6213592233009708,0.6666666666666666,0.4233,,,,,,,,,
EN->EN__tfidf_svm__context_utterance__seed42,classical,tfidf_svm,EN,EN,EN->EN,context_utterance,42,483,207,16478.0,0.6859903381642513,0.6888888888888889,0.6856796116504854,0.6845473940871686,0.7111111111111111,0.6213592233009708,0.6632124352331606,0.0619,,,,,,,,,
EN->EN__text_cnn__context_utterance__seed42,cnn_rnn,text_cnn,EN,EN,EN->EN,context_utterance,42,410,207,642882.0,0.6376811594202898,0.6474487746082764,0.6370425690814041,0.630928325210983,0.6842105263157895,0.5048543689320388,0.5810055865921788,0.83,0.6509848919487473,,,,,,,,
EN->EN__bigru__context_utterance__seed42,cnn_rnn,bigru,EN,EN,EN->EN,context_utterance,42,410,207,618754.0,0.642512077294686,0.6437464629315224,0.6422703510082151,0.6414997191537166,0.6559139784946236,0.5922330097087378,0.6224489795918368,0.71,0.6157894736842104,,,,,,,,
EN->EN__single_head_attn__context_utterance__seed42,scratch_transformer,single_head_attn,EN,EN,EN->EN,context_utterance,42,410,207,593794.0,0.6328502415458938,0.6531419284940412,0.6319548170276326,0.6193379790940767,0.7076923076923077,0.44660194174757284,0.5476190476190477,1.16,0.663594470046083,,,,,,,,
EN->EN__multi_head_attn__context_utterance__seed42,scratch_transformer,multi_head_attn,EN,EN,EN->EN,context_utterance,42,410,207,610306.0,0.5507246376811594,0.5789670658682635,0.5492438386855862,0.5032384589580161,0.625,0.24271844660194175,0.34965034965034963,0.48,0.5885668276972624,4.0,,,,,,,
EN->EN__tr_enc_L2_sin__context_utterance__seed42,scratch_transformer,tr_enc_L2_sin,EN,EN,EN->EN,context_utterance,42,410,207,809218.0,0.5990338164251208,0.6190476190476191,0.5980209111277073,0.5800601275878082,0.6666666666666666,0.3883495145631068,0.49079754601226994,3.02,0.642156862745098,4.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads1__context_utterance__seed42,scratch_transformer,abl_heads1,EN,EN,EN->EN,context_utterance,42,410,207,809218.0,0.5700483091787439,0.6025515895147797,0.5686613144137416,0.5306122448979591,0.6590909090909091,0.2815533980582524,0.3945578231292517,2.4,0.6887596899224806,1.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads2__context_utterance__seed42,scratch_transformer,abl_heads2,EN,EN,EN->EN,context_utterance,42,410,207,809218.0,0.6473429951690821,0.6686009026434558,0.6464712471994025,0.6350440768023186,0.7272727272727273,0.46601941747572817,0.5680473372781065,3.4,0.7397260273972602,2.0,2.0,sinusoidal,,,,,
EN->EN__abl_layers1__context_utterance__seed42,scratch_transformer,abl_layers1,EN,EN,EN->EN,context_utterance,42,410,207,676738.0,0.6328502415458938,0.6586009431843701,0.6318614637789395,0.6162926829268293,0.7213114754098361,0.42718446601941745,0.5365853658536586,1.09,0.60752688172043,4.0,1.0,sinusoidal,,,,,
EN->EN__abl_layers4__context_utterance__seed42,scratch_transformer,abl_layers4,EN,EN,EN->EN,context_utterance,42,410,207,1074178.0,0.6086956521739131,0.6205422314911366,0.6079163554891711,0.597846161226105,0.6571428571428571,0.44660194174757284,0.5317919075144508,6.06,0.6696832579185521,4.0,4.0,sinusoidal,,,,,
EN->EN__abl_pos_learn__context_utterance__seed42,scratch_transformer,abl_pos_learn,EN,EN,EN->EN,context_utterance,42,410,207,833794.0,0.5845410628019324,0.6004940489557602,0.5835511575802838,0.5658048780487805,0.639344262295082,0.3786407766990291,0.47560975609756095,1.23,0.5794930875576036,4.0,2.0,learnable,,,,,
EN->EN__abl_pos_none__context_utterance__seed42,scratch_transformer,abl_pos_none,EN,EN,EN->EN,context_utterance,42,410,207,809218.0,0.5603864734299517,0.5642828445158699,0.5597460791635549,0.552193034589326,0.5789473684210527,0.42718446601941745,0.49162011173184356,1.0,0.6000377857547705,4.0,2.0,none,,,,,
